Time(sec)	CellId	BwpId	txStreamId 	IMSI	rxStreamId	pathLoss(dB)
0.0253125	1	0	0	6	0	-80.8887
0.0253125	1	0	0	7	0	-80.9761
0.0253125	1	0	0	8	0	-80.9118
0.026375	1	0	0	1	0	-81.3827
0.026375	1	0	0	2	0	-81.4474
0.026375	1	0	0	3	0	-81.1762
0.026375	1	0	0	4	0	-81.3384
0.026375	1	0	0	5	0	-81.1242
0.026375	1	0	0	6	0	-80.8887
0.026375	1	0	0	7	0	-80.9761
0.026375	1	0	0	8	0	-80.9118
0.0265	1	0	0	1	0	-81.3827
0.0265	1	0	0	2	0	-81.4474
0.0265	1	0	0	3	0	-81.1762
0.0265	1	0	0	4	0	-81.3384
0.0265	1	0	0	5	0	-81.1242
0.0265	1	0	0	6	0	-80.8887
0.0265	1	0	0	7	0	-80.9761
0.0265	1	0	0	8	0	-80.9118
0.0275625	1	0	0	1	0	-81.3827
0.0275625	1	0	0	2	0	-81.4474
0.0275625	1	0	0	3	0	-81.1762
0.0275625	1	0	0	4	0	-81.3384
0.0275625	1	0	0	5	0	-81.1242
0.0275625	1	0	0	6	0	-80.8887
0.0275625	1	0	0	7	0	-80.9761
0.0275625	1	0	0	8	0	-80.9118
0.02775	1	0	0	1	0	-81.3827
0.02775	1	0	0	2	0	-81.4474
0.02775	1	0	0	3	0	-81.1762
0.02775	1	0	0	4	0	-81.3384
0.02775	1	0	0	5	0	-81.1242
0.02775	1	0	0	6	0	-80.8887
0.02775	1	0	0	7	0	-80.9761
0.02775	1	0	0	8	0	-80.9118
0.0284375	1	0	0	1	0	-81.3827
0.0284375	1	0	0	2	0	-81.4474
0.0284375	1	0	0	3	0	-81.1762
0.0284375	1	0	0	4	0	-81.3384
0.0284375	1	0	0	5	0	-81.1242
0.0284375	1	0	0	6	0	-80.8887
0.0284375	1	0	0	7	0	-80.9761
0.0284375	1	0	0	8	0	-80.9118
0.02875	1	0	0	1	0	-81.3827
0.02875	1	0	0	2	0	-81.4474
0.02875	1	0	0	3	0	-81.1762
0.02875	1	0	0	4	0	-81.3384
0.02875	1	0	0	5	0	-81.1242
0.02875	1	0	0	6	0	-80.8887
0.02875	1	0	0	7	0	-80.9761
0.02875	1	0	0	8	0	-80.9118
0.029125	1	0	0	1	0	-81.3827
0.029125	1	0	0	2	0	-81.4474
0.029125	1	0	0	3	0	-81.1762
0.029125	1	0	0	4	0	-81.3384
0.029125	1	0	0	5	0	-81.1242
0.029125	1	0	0	6	0	-80.8887
0.029125	1	0	0	7	0	-80.9761
0.029125	1	0	0	8	0	-80.9118
0.03	1	0	0	1	0	-81.3827
0.03	1	0	0	2	0	-81.4474
0.03	1	0	0	3	0	-81.1762
0.03	1	0	0	4	0	-81.3384
0.03	1	0	0	5	0	-81.1242
0.03	1	0	0	6	0	-80.8887
0.03	1	0	0	7	0	-80.9761
0.03	1	0	0	8	0	-80.9118
0.0303125	1	0	0	1	0	-81.3827
0.0303125	1	0	0	2	0	-81.4474
0.0303125	1	0	0	3	0	-81.1762
0.0303125	1	0	0	4	0	-81.3384
0.0303125	1	0	0	5	0	-81.1242
0.0303125	1	0	0	6	0	-80.8887
0.0303125	1	0	0	7	0	-80.9761
0.0303125	1	0	0	8	0	-80.9118
0.031375	1	0	0	1	0	-81.3827
0.031375	1	0	0	2	0	-81.4474
0.031375	1	0	0	3	0	-81.1762
0.031375	1	0	0	4	0	-81.3384
0.031375	1	0	0	5	0	-81.1242
0.031375	1	0	0	6	0	-80.8887
0.031375	1	0	0	7	0	-80.9761
0.031375	1	0	0	8	0	-80.9118
0.0315	1	0	0	1	0	-81.3827
0.0315	1	0	0	2	0	-81.4474
0.0315	1	0	0	3	0	-81.1762
0.0315	1	0	0	4	0	-81.3384
0.0315	1	0	0	5	0	-81.1242
0.0315	1	0	0	6	0	-80.8887
0.0315	1	0	0	7	0	-80.9761
0.0315	1	0	0	8	0	-80.9118
0.0325625	1	0	0	1	0	-81.3827
0.0325625	1	0	0	2	0	-81.4474
0.0325625	1	0	0	3	0	-81.1762
0.0325625	1	0	0	4	0	-81.3384
0.0325625	1	0	0	5	0	-81.1242
0.0325625	1	0	0	6	0	-80.8887
0.0325625	1	0	0	7	0	-80.9761
0.0325625	1	0	0	8	0	-80.9118
0.03275	1	0	0	1	0	-81.3827
0.03275	1	0	0	2	0	-81.4474
0.03275	1	0	0	3	0	-81.1762
0.03275	1	0	0	4	0	-81.3384
0.03275	1	0	0	5	0	-81.1242
0.03275	1	0	0	6	0	-80.8887
0.03275	1	0	0	7	0	-80.9761
0.03275	1	0	0	8	0	-80.9118
0.0334375	1	0	0	1	0	-81.3827
0.0334375	1	0	0	2	0	-81.4474
0.0334375	1	0	0	3	0	-81.1762
0.0334375	1	0	0	4	0	-81.3384
0.0334375	1	0	0	5	0	-81.1242
0.0334375	1	0	0	6	0	-80.8887
0.0334375	1	0	0	7	0	-80.9761
0.0334375	1	0	0	8	0	-80.9118
0.03375	1	0	0	1	0	-81.3827
0.03375	1	0	0	2	0	-81.4474
0.03375	1	0	0	3	0	-81.1762
0.03375	1	0	0	4	0	-81.3384
0.03375	1	0	0	5	0	-81.1242
0.03375	1	0	0	6	0	-80.8887
0.03375	1	0	0	7	0	-80.9761
0.03375	1	0	0	8	0	-80.9118
0.034125	1	0	0	1	0	-81.3827
0.034125	1	0	0	2	0	-81.4474
0.034125	1	0	0	3	0	-81.1762
0.034125	1	0	0	4	0	-81.3384
0.034125	1	0	0	5	0	-81.1242
0.034125	1	0	0	6	0	-80.8887
0.034125	1	0	0	7	0	-80.9761
0.034125	1	0	0	8	0	-80.9118
0.035	1	0	0	1	0	-81.3827
0.035	1	0	0	2	0	-81.4474
0.035	1	0	0	3	0	-81.1762
0.035	1	0	0	4	0	-81.3384
0.035	1	0	0	5	0	-81.1242
0.035	1	0	0	6	0	-80.8887
0.035	1	0	0	7	0	-80.9761
0.035	1	0	0	8	0	-80.9118
0.0353125	1	0	0	1	0	-81.3827
0.0353125	1	0	0	2	0	-81.4474
0.0353125	1	0	0	3	0	-81.1762
0.0353125	1	0	0	4	0	-81.3384
0.0353125	1	0	0	5	0	-81.1242
0.0353125	1	0	0	6	0	-80.8887
0.0353125	1	0	0	7	0	-80.9761
0.0353125	1	0	0	8	0	-80.9118
0.0356875	1	0	0	1	0	-81.3827
0.0356875	1	0	0	2	0	-81.4474
0.0356875	1	0	0	3	0	-81.1762
0.0356875	1	0	0	4	0	-81.3384
0.0356875	1	0	0	5	0	-81.1242
0.0356875	1	0	0	6	0	-80.8887
0.0356875	1	0	0	7	0	-80.9761
0.0356875	1	0	0	8	0	-80.9118
0.035692	1	0	0	1	0	-81.3827
0.035692	1	0	0	2	0	-81.4474
0.035692	1	0	0	3	0	-81.1762
0.035692	1	0	0	4	0	-81.3384
0.035692	1	0	0	5	0	-81.1242
0.035692	1	0	0	6	0	-80.8887
0.035692	1	0	0	7	0	-80.9761
0.035692	1	0	0	8	0	-80.9118
0.03575	1	0	0	1	0	-81.3827
0.03575	1	0	0	2	0	-81.4474
0.03575	1	0	0	3	0	-81.1762
0.03575	1	0	0	4	0	-81.3384
0.03575	1	0	0	5	0	-81.1242
0.03575	1	0	0	6	0	-80.8887
0.03575	1	0	0	7	0	-80.9761
0.03575	1	0	0	8	0	-80.9118
0.0357545	1	0	0	1	0	-81.3827
0.0357545	1	0	0	2	0	-81.4474
0.0357545	1	0	0	3	0	-81.1762
0.0357545	1	0	0	4	0	-81.3384
0.0357545	1	0	0	5	0	-81.1242
0.0357545	1	0	0	6	0	-80.8887
0.0357545	1	0	0	7	0	-80.9761
0.0357545	1	0	0	8	0	-80.9118
0.0358125	1	0	0	1	0	-81.3827
0.0358125	1	0	0	2	0	-81.4474
0.0358125	1	0	0	3	0	-81.1762
0.0358125	1	0	0	4	0	-81.3384
0.0358125	1	0	0	5	0	-81.1242
0.0358125	1	0	0	6	0	-80.8887
0.0358125	1	0	0	7	0	-80.9761
0.0358125	1	0	0	8	0	-80.9118
0.035817	1	0	0	1	0	-81.3827
0.035817	1	0	0	2	0	-81.4474
0.035817	1	0	0	3	0	-81.1762
0.035817	1	0	0	4	0	-81.3384
0.035817	1	0	0	5	0	-81.1242
0.035817	1	0	0	6	0	-80.8887
0.035817	1	0	0	7	0	-80.9761
0.035817	1	0	0	8	0	-80.9118
0.035875	1	0	0	1	0	-81.3827
0.035875	1	0	0	2	0	-81.4474
0.035875	1	0	0	3	0	-81.1762
0.035875	1	0	0	4	0	-81.3384
0.035875	1	0	0	5	0	-81.1242
0.035875	1	0	0	6	0	-80.8887
0.035875	1	0	0	7	0	-80.9761
0.035875	1	0	0	8	0	-80.9118
0.0359375	1	0	0	1	0	-81.3827
0.0359375	1	0	0	2	0	-81.4474
0.0359375	1	0	0	3	0	-81.1762
0.0359375	1	0	0	4	0	-81.3384
0.0359375	1	0	0	5	0	-81.1242
0.0359375	1	0	0	6	0	-80.8887
0.0359375	1	0	0	7	0	-80.9761
0.0359375	1	0	0	8	0	-80.9118
0.036	1	0	0	1	0	-81.3827
0.036	1	0	0	2	0	-81.4474
0.036	1	0	0	3	0	-81.1762
0.036	1	0	0	4	0	-81.3384
0.036	1	0	0	5	0	-81.1242
0.036	1	0	0	6	0	-80.8887
0.036	1	0	0	7	0	-80.9761
0.036	1	0	0	8	0	-80.9118
0.0360625	1	0	0	1	0	-81.3827
0.0360625	1	0	0	2	0	-81.4474
0.0360625	1	0	0	3	0	-81.1762
0.0360625	1	0	0	4	0	-81.3384
0.0360625	1	0	0	5	0	-81.1242
0.0360625	1	0	0	6	0	-80.8887
0.0360625	1	0	0	7	0	-80.9761
0.0360625	1	0	0	8	0	-80.9118
0.036375	1	0	0	1	0	-81.3827
0.036375	1	0	0	2	0	-81.4474
0.036375	1	0	0	3	0	-81.1762
0.036375	1	0	0	4	0	-81.3384
0.036375	1	0	0	5	0	-81.1242
0.036375	1	0	0	6	0	-80.8887
0.036375	1	0	0	7	0	-80.9761
0.036375	1	0	0	8	0	-80.9118
0.0365	1	0	0	1	0	-81.3827
0.0365	1	0	0	2	0	-81.4474
0.0365	1	0	0	3	0	-81.1762
0.0365	1	0	0	4	0	-81.3384
0.0365	1	0	0	5	0	-81.1242
0.0365	1	0	0	6	0	-80.8887
0.0365	1	0	0	7	0	-80.9761
0.0365	1	0	0	8	0	-80.9118
0.0375625	1	0	0	1	0	-81.3827
0.0375625	1	0	0	2	0	-81.4474
0.0375625	1	0	0	3	0	-81.1762
0.0375625	1	0	0	4	0	-81.3384
0.0375625	1	0	0	5	0	-81.1242
0.0375625	1	0	0	6	0	-80.8887
0.0375625	1	0	0	7	0	-80.9761
0.0375625	1	0	0	8	0	-80.9118
0.03775	1	0	0	1	0	-81.3827
0.03775	1	0	0	2	0	-81.4474
0.03775	1	0	0	3	0	-81.1762
0.03775	1	0	0	4	0	-81.3384
0.03775	1	0	0	5	0	-81.1242
0.03775	1	0	0	6	0	-80.8887
0.03775	1	0	0	7	0	-80.9761
0.03775	1	0	0	8	0	-80.9118
0.0384375	1	0	0	1	0	-81.3827
0.0384375	1	0	0	2	0	-81.4474
0.0384375	1	0	0	3	0	-81.1762
0.0384375	1	0	0	4	0	-81.3384
0.0384375	1	0	0	5	0	-81.1242
0.0384375	1	0	0	6	0	-80.8887
0.0384375	1	0	0	7	0	-80.9761
0.0384375	1	0	0	8	0	-80.9118
0.03875	1	0	0	1	0	-81.3827
0.03875	1	0	0	2	0	-81.4474
0.03875	1	0	0	3	0	-81.1762
0.03875	1	0	0	4	0	-81.3384
0.03875	1	0	0	5	0	-81.1242
0.03875	1	0	0	6	0	-80.8887
0.03875	1	0	0	7	0	-80.9761
0.03875	1	0	0	8	0	-80.9118
0.039125	1	0	0	1	0	-81.3827
0.039125	1	0	0	2	0	-81.4474
0.039125	1	0	0	3	0	-81.1762
0.039125	1	0	0	4	0	-81.3384
0.039125	1	0	0	5	0	-81.1242
0.039125	1	0	0	6	0	-80.8887
0.039125	1	0	0	7	0	-80.9761
0.039125	1	0	0	8	0	-80.9118
0.04	1	0	0	1	0	-81.3827
0.04	1	0	0	2	0	-81.4474
0.04	1	0	0	3	0	-81.1762
0.04	1	0	0	4	0	-81.3384
0.04	1	0	0	5	0	-81.1242
0.04	1	0	0	6	0	-80.8887
0.04	1	0	0	7	0	-80.9761
0.04	1	0	0	8	0	-80.9118
0.0403125	1	0	0	1	0	-81.3827
0.0403125	1	0	0	2	0	-81.4474
0.0403125	1	0	0	3	0	-81.1762
0.0403125	1	0	0	4	0	-81.3384
0.0403125	1	0	0	5	0	-81.1242
0.0403125	1	0	0	6	0	-80.8887
0.0403125	1	0	0	7	0	-80.9761
0.0403125	1	0	0	8	0	-80.9118
0.041375	1	0	0	1	0	-81.3827
0.041375	1	0	0	2	0	-81.4474
0.041375	1	0	0	3	0	-81.1762
0.041375	1	0	0	4	0	-81.3384
0.041375	1	0	0	5	0	-81.1242
0.041375	1	0	0	6	0	-80.8887
0.041375	1	0	0	7	0	-80.9761
0.041375	1	0	0	8	0	-80.9118
0.0415	1	0	0	1	0	-81.3827
0.0415	1	0	0	2	0	-81.4474
0.0415	1	0	0	3	0	-81.1762
0.0415	1	0	0	4	0	-81.3384
0.0415	1	0	0	5	0	-81.1242
0.0415	1	0	0	6	0	-80.8887
0.0415	1	0	0	7	0	-80.9761
0.0415	1	0	0	8	0	-80.9118
0.0425625	1	0	0	1	0	-81.3827
0.0425625	1	0	0	2	0	-81.4474
0.0425625	1	0	0	3	0	-81.1762
0.0425625	1	0	0	4	0	-81.3384
0.0425625	1	0	0	5	0	-81.1242
0.0425625	1	0	0	6	0	-80.8887
0.0425625	1	0	0	7	0	-80.9761
0.0425625	1	0	0	8	0	-80.9118
0.04275	1	0	0	1	0	-81.3827
0.04275	1	0	0	2	0	-81.4474
0.04275	1	0	0	3	0	-81.1762
0.04275	1	0	0	4	0	-81.3384
0.04275	1	0	0	5	0	-81.1242
0.04275	1	0	0	6	0	-80.8887
0.04275	1	0	0	7	0	-80.9761
0.04275	1	0	0	8	0	-80.9118
0.0427545	1	0	0	1	0	-81.3827
0.0427545	1	0	0	2	0	-81.4474
0.0427545	1	0	0	3	0	-81.1762
0.0427545	1	0	0	4	0	-81.3384
0.0427545	1	0	0	5	0	-81.1242
0.0427545	1	0	0	6	0	-80.8887
0.0427545	1	0	0	7	0	-80.9761
0.0427545	1	0	0	8	0	-80.9118
0.0434375	1	0	0	1	0	-81.3827
0.0434375	1	0	0	2	0	-81.4474
0.0434375	1	0	0	3	0	-81.1762
0.0434375	1	0	0	4	0	-81.3384
0.0434375	1	0	0	5	0	-81.1242
0.0434375	1	0	0	6	0	-80.8887
0.0434375	1	0	0	7	0	-80.9761
0.0434375	1	0	0	8	0	-80.9118
0.04375	1	0	0	1	0	-81.3827
0.04375	1	0	0	2	0	-81.4474
0.04375	1	0	0	3	0	-81.1762
0.04375	1	0	0	4	0	-81.3384
0.04375	1	0	0	5	0	-81.1242
0.04375	1	0	0	6	0	-80.8887
0.04375	1	0	0	7	0	-80.9761
0.04375	1	0	0	8	0	-80.9118
0.044125	1	0	0	1	0	-81.3827
0.044125	1	0	0	2	0	-81.4474
0.044125	1	0	0	3	0	-81.1762
0.044125	1	0	0	4	0	-81.3384
0.044125	1	0	0	5	0	-81.1242
0.044125	1	0	0	6	0	-80.8887
0.044125	1	0	0	7	0	-80.9761
0.044125	1	0	0	8	0	-80.9118
0.045	1	0	0	1	0	-81.3827
0.045	1	0	0	2	0	-81.4474
0.045	1	0	0	3	0	-81.1762
0.045	1	0	0	4	0	-81.3384
0.045	1	0	0	5	0	-81.1242
0.045	1	0	0	6	0	-80.8887
0.045	1	0	0	7	0	-80.9761
0.045	1	0	0	8	0	-80.9118
0.0453125	1	0	0	1	0	-81.3827
0.0453125	1	0	0	2	0	-81.4474
0.0453125	1	0	0	3	0	-81.1762
0.0453125	1	0	0	4	0	-81.3384
0.0453125	1	0	0	5	0	-81.1242
0.0453125	1	0	0	6	0	-80.8887
0.0453125	1	0	0	7	0	-80.9761
0.0453125	1	0	0	8	0	-80.9118
0.046375	1	0	0	1	0	-81.3827
0.046375	1	0	0	2	0	-81.4474
0.046375	1	0	0	3	0	-81.1762
0.046375	1	0	0	4	0	-81.3384
0.046375	1	0	0	5	0	-81.1242
0.046375	1	0	0	6	0	-80.8887
0.046375	1	0	0	7	0	-80.9761
0.046375	1	0	0	8	0	-80.9118
0.0465	1	0	0	1	0	-81.3827
0.0465	1	0	0	2	0	-81.4474
0.0465	1	0	0	3	0	-81.1762
0.0465	1	0	0	4	0	-81.3384
0.0465	1	0	0	5	0	-81.1242
0.0465	1	0	0	6	0	-80.8887
0.0465	1	0	0	7	0	-80.9761
0.0465	1	0	0	8	0	-80.9118
0.0475625	1	0	0	1	0	-81.3827
0.0475625	1	0	0	2	0	-81.4474
0.0475625	1	0	0	3	0	-81.1762
0.0475625	1	0	0	4	0	-81.3384
0.0475625	1	0	0	5	0	-81.1242
0.0475625	1	0	0	6	0	-80.8887
0.0475625	1	0	0	7	0	-80.9761
0.0475625	1	0	0	8	0	-80.9118
0.04775	1	0	0	1	0	-81.3827
0.04775	1	0	0	2	0	-81.4474
0.04775	1	0	0	3	0	-81.1762
0.04775	1	0	0	4	0	-81.3384
0.04775	1	0	0	5	0	-81.1242
0.04775	1	0	0	6	0	-80.8887
0.04775	1	0	0	7	0	-80.9761
0.04775	1	0	0	8	0	-80.9118
0.0484375	1	0	0	1	0	-81.3827
0.0484375	1	0	0	2	0	-81.4474
0.0484375	1	0	0	3	0	-81.1762
0.0484375	1	0	0	4	0	-81.3384
0.0484375	1	0	0	5	0	-81.1242
0.0484375	1	0	0	6	0	-80.8887
0.0484375	1	0	0	7	0	-80.9761
0.0484375	1	0	0	8	0	-80.9118
0.04875	1	0	0	1	0	-81.3827
0.04875	1	0	0	2	0	-81.4474
0.04875	1	0	0	3	0	-81.1762
0.04875	1	0	0	4	0	-81.3384
0.04875	1	0	0	5	0	-81.1242
0.04875	1	0	0	6	0	-80.8887
0.04875	1	0	0	7	0	-80.9761
0.04875	1	0	0	8	0	-80.9118
0.049125	1	0	0	1	0	-81.3827
0.049125	1	0	0	2	0	-81.4474
0.049125	1	0	0	3	0	-81.1762
0.049125	1	0	0	4	0	-81.3384
0.049125	1	0	0	5	0	-81.1242
0.049125	1	0	0	6	0	-80.8887
0.049125	1	0	0	7	0	-80.9761
0.049125	1	0	0	8	0	-80.9118
0.05	1	0	0	1	0	-81.3827
0.05	1	0	0	2	0	-81.4474
0.05	1	0	0	3	0	-81.1762
0.05	1	0	0	4	0	-81.3384
0.05	1	0	0	5	0	-81.1242
0.05	1	0	0	6	0	-80.8887
0.05	1	0	0	7	0	-80.9761
0.05	1	0	0	8	0	-80.9118
0.0503125	1	0	0	1	0	-81.3827
0.0503125	1	0	0	2	0	-81.4474
0.0503125	1	0	0	3	0	-81.1762
0.0503125	1	0	0	4	0	-81.3384
0.0503125	1	0	0	5	0	-81.1242
0.0503125	1	0	0	6	0	-80.8887
0.0503125	1	0	0	7	0	-80.9761
0.0503125	1	0	0	8	0	-80.9118
0.051375	1	0	0	1	0	-81.3827
0.051375	1	0	0	2	0	-81.4474
0.051375	1	0	0	3	0	-81.1762
0.051375	1	0	0	4	0	-81.3384
0.051375	1	0	0	5	0	-81.1242
0.051375	1	0	0	6	0	-80.8887
0.051375	1	0	0	7	0	-80.9761
0.051375	1	0	0	8	0	-80.9118
0.0515	1	0	0	1	0	-81.3827
0.0515	1	0	0	2	0	-81.4474
0.0515	1	0	0	3	0	-81.1762
0.0515	1	0	0	4	0	-81.3384
0.0515	1	0	0	5	0	-81.1242
0.0515	1	0	0	6	0	-80.8887
0.0515	1	0	0	7	0	-80.9761
0.0515	1	0	0	8	0	-80.9118
0.0525625	1	0	0	1	0	-81.3827
0.0525625	1	0	0	2	0	-81.4474
0.0525625	1	0	0	3	0	-81.1762
0.0525625	1	0	0	4	0	-81.3384
0.0525625	1	0	0	5	0	-81.1242
0.0525625	1	0	0	6	0	-80.8887
0.0525625	1	0	0	7	0	-80.9761
0.0525625	1	0	0	8	0	-80.9118
0.05275	1	0	0	1	0	-81.3827
